topic,tier,session,signal,q,body,source,title,url,path
Color & Palette,5,v2-overnight,6,0.86,8000,static1.squarespace.com,https://static1.squarespace.com/static/sitecss/5d806ab7a57df12e3fdc8ac5/311/4fd1,https://static1.squarespace.com/static/sitecss/5d806ab7a57df12e3fdc8ac5/311/4fd11f32c4aad9b01c9e624c/5d81da3777e77c7dcbea2bf6/1362/site.css?nocustom=true,
Typography & Type,5,v2-overnight,6,0.87,8000,rellence.com,Okima - Rellence Type Foundry,https://rellence.com/early_access?font=okima,
Color & Palette,5,v2-overnight,6,0.87,8000,rellence.com,Okima - Rellence Type Foundry,https://rellence.com/early_access?font=okima,
Branding & Identity,5,v2-overnight,6,0.87,8000,rellence.com,Okima - Rellence Type Foundry,https://rellence.com/early_access?font=okima,
Material & 3D,5,v2-overnight,6,0.91,8000,commons.wikimedia.org,Category:Composition (Visual arts) - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Composition_(Visual_arts),
Typography & Type,5,v2-overnight,6,0.91,8000,commons.wikimedia.org,Category:Composition (Visual arts) - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Composition_(Visual_arts),
Color & Palette,5,v2-overnight,6,0.91,8000,commons.wikimedia.org,Category:Composition (Visual arts) - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Composition_(Visual_arts),
Photography,5,v2-overnight,6,1.00,8000,www.creativeboom.com,"Top 20 graphic designers of 2026, as voted for by creatives | Creative Boom",https://www.creativeboom.com/inspiration/top-20-graphic-designers-of-2026-as-voted-for-by-creatives/,
Typography & Type,5,v2-overnight,6,1.00,8000,www.creativeboom.com,"Top 20 graphic designers of 2026, as voted for by creatives | Creative Boom",https://www.creativeboom.com/inspiration/top-20-graphic-designers-of-2026-as-voted-for-by-creatives/,
Color & Palette,5,v2-overnight,6,1.00,8000,www.creativeboom.com,"Top 20 graphic designers of 2026, as voted for by creatives | Creative Boom",https://www.creativeboom.com/inspiration/top-20-graphic-designers-of-2026-as-voted-for-by-creatives/,
Web & UI,5,v2-overnight,6,0.86,8000,cdn.prod.website-files.com,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-fir,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-first.webflow.shared.b4b5f1cc1.css,
Typography & Type,5,v2-overnight,6,0.86,8000,cdn.prod.website-files.com,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-fir,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-first.webflow.shared.b4b5f1cc1.css,
Color & Palette,5,v2-overnight,6,0.86,8000,cdn.prod.website-files.com,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-fir,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-first.webflow.shared.b4b5f1cc1.css,
AI & Design,5,v2-overnight,6,1.00,8000,www.paulrand.design,His Passing | Paul Rand: Modernist Master 1914-1996,https://www.paulrand.design/life/death.html,
Architecture & Brutalism,5,v2-overnight,6,1.00,8000,www.paulrand.design,His Passing | Paul Rand: Modernist Master 1914-1996,https://www.paulrand.design/life/death.html,
Typography & Type,5,v2-overnight,6,1.00,8000,fontwerk.com,Case - Fontwerk,https://fontwerk.com/en/fonts/case,
AI & Design,5,v2-overnight,6,1.00,8000,fontwerk.com,Case - Fontwerk,https://fontwerk.com/en/fonts/case,
Color & Palette,5,v2-overnight,6,1.00,8000,webstyleguide.com,Visual Design | Web Style Guide 3,http://webstyleguide.com/wsg3/7-page-design/3-visual-design.html,
Editorial & Print,5,v2-overnight,6,1.00,8000,webstyleguide.com,Visual Design | Web Style Guide 3,http://webstyleguide.com/wsg3/7-page-design/3-visual-design.html,
Web & UI,5,v2-overnight,6,1.00,8000,webstyleguide.com,Visual Design | Web Style Guide 3,http://webstyleguide.com/wsg3/7-page-design/3-visual-design.html,
Editorial & Print,5,v2-overnight,6,1.00,8000,www.fuorisalone.it,Design is One: Inside the Vignelli Method at Triennale | Fuorisalone.it,https://www.fuorisalone.it/en/magazine/focus/article/1952/design-is-one-il-metodo-di-lella-e-massimo-vignelli-in-mostra-alla-triennale,
Color & Palette,5,v2-overnight,6,1.00,8000,www.fuorisalone.it,Design is One: Inside the Vignelli Method at Triennale | Fuorisalone.it,https://www.fuorisalone.it/en/magazine/focus/article/1952/design-is-one-il-metodo-di-lella-e-massimo-vignelli-in-mostra-alla-triennale,
Architecture & Brutalism,5,v2-overnight,6,1.00,8000,www.fuorisalone.it,Design is One: Inside the Vignelli Method at Triennale | Fuorisalone.it,https://www.fuorisalone.it/en/magazine/focus/article/1952/design-is-one-il-metodo-di-lella-e-massimo-vignelli-in-mostra-alla-triennale,
Editorial & Print,5,v2-overnight,6,1.00,8000,www.eyemagazine.com,Eye Magazine | Feature | Reputations: Sheila Levrant de Bretteville,https://www.eyemagazine.com/feature/article/reputations-sheila-levrant-de-bretteville,
Architecture & Brutalism,5,v2-overnight,6,1.00,8000,www.eyemagazine.com,Eye Magazine | Feature | Reputations: Sheila Levrant de Bretteville,https://www.eyemagazine.com/feature/article/reputations-sheila-levrant-de-bretteville,
Material & 3D,5,v2-overnight,6,1.00,8000,www.eyemagazine.com,Eye Magazine | Feature | Reputations: Sheila Levrant de Bretteville,https://www.eyemagazine.com/feature/article/reputations-sheila-levrant-de-bretteville,
Color & Palette,5,v2-overnight,6,1.00,7999,alittlebithuman.com,The Deliciously Retro Return of the 80s Aesthetic,https://alittlebithuman.com/the-deliciously-retro-return-of-the-80s-aesthetic/,
AI & Design,5,v2-overnight,6,1.00,7999,alittlebithuman.com,The Deliciously Retro Return of the 80s Aesthetic,https://alittlebithuman.com/the-deliciously-retro-return-of-the-80s-aesthetic/,
Architecture & Brutalism,5,v2-overnight,6,1.00,7999,alittlebithuman.com,The Deliciously Retro Return of the 80s Aesthetic,https://alittlebithuman.com/the-deliciously-retro-return-of-the-80s-aesthetic/,
Architecture & Brutalism,5,v2-overnight,6,1.00,7999,99designs.com,Brutalism in design: its history and evolution in modern websites - 99designs,https://99designs.com/blog/design-history-movements/brutalism/,
Web & UI,5,v2-overnight,6,1.00,7999,99designs.com,Brutalism in design: its history and evolution in modern websites - 99designs,https://99designs.com/blog/design-history-movements/brutalism/,
Editorial & Print,5,v2-overnight,6,1.00,7999,99designs.com,Brutalism in design: its history and evolution in modern websites - 99designs,https://99designs.com/blog/design-history-movements/brutalism/,
Layout & Grid,5,v2-overnight,6,1.00,7999,www.theartstory.org,De Stijl Movement Overview | TheArtStory,https://www.theartstory.org/movement/de-stijl/,
Web & UI,5,v2-overnight,6,1.00,7999,www.theartstory.org,De Stijl Movement Overview | TheArtStory,https://www.theartstory.org/movement/de-stijl/,
Color & Palette,5,v2-overnight,6,1.00,7999,www.theartstory.org,De Stijl Movement Overview | TheArtStory,https://www.theartstory.org/movement/de-stijl/,
Color & Palette,5,v2-overnight,6,1.00,7999,www.scientificamerican.com,"Color Is in the Eye, and Brain, of the Beholder | Scientific American",https://www.scientificamerican.com/article/color-is-in-the-eye-and-brain-of-the-beholder/,
AI & Design,5,v2-overnight,6,1.00,7999,www.scientificamerican.com,"Color Is in the Eye, and Brain, of the Beholder | Scientific American",https://www.scientificamerican.com/article/color-is-in-the-eye-and-brain-of-the-beholder/,
Editorial & Print,5,v2-overnight,6,1.00,7999,www.scientificamerican.com,"Color Is in the Eye, and Brain, of the Beholder | Scientific American",https://www.scientificamerican.com/article/color-is-in-the-eye-and-brain-of-the-beholder/,
Web & UI,5,v2-overnight,6,0.87,7999,static.hugedomains.com,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,
Color & Palette,5,v2-overnight,6,0.87,7999,static.hugedomains.com,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,
AI & Design,5,v2-overnight,6,0.87,7999,static.hugedomains.com,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,
Web & UI,5,v2-overnight,6,1.00,7999,www.superside.com,What Is DesignOps? The Future Of Design Operations | Superside,https://www.superside.com/blog/how-brands-structure-designops-teams,
Color & Palette,5,v2-overnight,6,1.00,7999,www.superside.com,What Is DesignOps? The Future Of Design Operations | Superside,https://www.superside.com/blog/how-brands-structure-designops-teams,
Branding & Identity,5,v2-overnight,6,1.00,7999,www.superside.com,What Is DesignOps? The Future Of Design Operations | Superside,https://www.superside.com/blog/how-brands-structure-designops-teams,
Branding & Identity,5,v2-overnight,6,1.00,7999,scratchingthesurface.fm,Remembering Kenneth Grange: The Pentagram Years | Scratching the Surface,https://scratchingthesurface.fm/stories/remembering-kenneth-grange,
Process & Studio,5,v2-overnight,6,1.00,7999,scratchingthesurface.fm,Remembering Kenneth Grange: The Pentagram Years | Scratching the Surface,https://scratchingthesurface.fm/stories/remembering-kenneth-grange,
Web & UI,5,v2-overnight,6,1.00,7999,scratchingthesurface.fm,Remembering Kenneth Grange: The Pentagram Years | Scratching the Surface,https://scratchingthesurface.fm/stories/remembering-kenneth-grange,
Layout & Grid,5,v2-overnight,6,0.98,7999,www.anandtech.com,"AnandTech Forums: Technology, Hardware, Software, and Deals",http://www.anandtech.com/show/8207/google-reveals-details-about-android-l-at-google-io,
AI & Design,5,v2-overnight,6,0.98,7999,www.anandtech.com,"AnandTech Forums: Technology, Hardware, Software, and Deals",http://www.anandtech.com/show/8207/google-reveals-details-about-android-l-at-google-io,
Editorial & Print,5,v2-overnight,6,0.98,7999,www.anandtech.com,"AnandTech Forums: Technology, Hardware, Software, and Deals",http://www.anandtech.com/show/8207/google-reveals-details-about-android-l-at-google-io,
Branding & Identity,5,v2-overnight,6,1.00,7996,link.springer.com,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://link.springer.com/10.1007/978-3-031-35385-7,
Editorial & Print,5,v2-overnight,6,1.00,7996,link.springer.com,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://link.springer.com/10.1007/978-3-031-35385-7,
Color & Vision Science,5,v2-overnight,6,1.00,7996,link.springer.com,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://link.springer.com/10.1007/978-3-031-35385-7,
Branding & Identity,5,v2-overnight,6,1.00,7996,doi.org,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://doi.org/10.1007%2F978-3-031-35385-7,
Editorial & Print,5,v2-overnight,6,1.00,7996,doi.org,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://doi.org/10.1007%2F978-3-031-35385-7,
Color & Vision Science,5,v2-overnight,6,1.00,7996,doi.org,Communication Design and Branding: A Multidisciplinary Approach | Springer Natur,https://doi.org/10.1007%2F978-3-031-35385-7,
Photography,5,v2-overnight,6,1.00,7984,www.androidpolice.com,Exclusive: Quantum Paper And Google's Upcoming Effort To Make Consistent UI Simp,http://www.androidpolice.com/2014/06/11/exclusive-quantum-paper-and-googles-upcoming-effort-to-make-consistent-ui-simple/,
Web & UI,5,v2-overnight,6,1.00,7984,www.androidpolice.com,Exclusive: Quantum Paper And Google's Upcoming Effort To Make Consistent UI Simp,http://www.androidpolice.com/2014/06/11/exclusive-quantum-paper-and-googles-upcoming-effort-to-make-consistent-ui-simple/,
Color & Palette,5,v2-overnight,6,1.00,7984,www.androidpolice.com,Exclusive: Quantum Paper And Google's Upcoming Effort To Make Consistent UI Simp,http://www.androidpolice.com/2014/06/11/exclusive-quantum-paper-and-googles-upcoming-effort-to-make-consistent-ui-simple/,
Typography & Type,5,v2-overnight,6,0.98,7932,www.softdrivefoundry.com,Softdrive Foundry | Protest Grotesk,https://www.softdrivefoundry.com/typefaces/protest-grotesk,
Color & Palette,5,v2-overnight,6,0.98,7932,www.softdrivefoundry.com,Softdrive Foundry | Protest Grotesk,https://www.softdrivefoundry.com/typefaces/protest-grotesk,
AI & Design,5,v2-overnight,6,0.98,7932,www.softdrivefoundry.com,Softdrive Foundry | Protest Grotesk,https://www.softdrivefoundry.com/typefaces/protest-grotesk,
Photography,5,v2-overnight,6,0.91,7902,mymodernmet.com,What Is Memphis Design and How Is It Making a Comeback?,https://mymodernmet.com/what-is-memphis-design/,
Color & Palette,5,v2-overnight,6,0.91,7902,mymodernmet.com,What Is Memphis Design and How Is It Making a Comeback?,https://mymodernmet.com/what-is-memphis-design/,
AI & Design,5,v2-overnight,6,0.91,7902,mymodernmet.com,What Is Memphis Design and How Is It Making a Comeback?,https://mymodernmet.com/what-is-memphis-design/,
Web & UI,5,v2-overnight,6,1.00,7867,www.rit.edu,About | Vignelli Center | RIT,https://www.rit.edu/vignellicenter/about,
Branding & Identity,5,v2-overnight,6,1.00,7867,www.rit.edu,About | Vignelli Center | RIT,https://www.rit.edu/vignellicenter/about,
Branding & Identity,5,v2-overnight,6,0.93,7579,www.ilpost.it,"La morte di Massimo Vignelli, grande designer",http://www.ilpost.it/2014/05/28/massimo-vignelli/,
AI & Design,5,v2-overnight,6,0.93,7579,www.ilpost.it,"La morte di Massimo Vignelli, grande designer",http://www.ilpost.it/2014/05/28/massimo-vignelli/,
Editorial & Print,5,v2-overnight,6,0.93,7579,www.ilpost.it,"La morte di Massimo Vignelli, grande designer",http://www.ilpost.it/2014/05/28/massimo-vignelli/,
Editorial & Print,5,v2-overnight,6,0.87,7537,www.architectural-review.com,The Architectural Review | Online and print magazine about international design,https://www.architectural-review.com/,
Architecture & Brutalism,5,v2-overnight,6,0.87,7537,www.architectural-review.com,The Architectural Review | Online and print magazine about international design,https://www.architectural-review.com/,
AI & Design,5,v2-overnight,6,0.87,7537,www.architectural-review.com,The Architectural Review | Online and print magazine about international design,https://www.architectural-review.com/,
Typography & Type,5,v2-overnight,6,1.00,7313,typeanatomy.com,The Anatomy of Type by Stephen Coles - An online companion to the book,https://typeanatomy.com,
AI & Design,5,v2-overnight,6,1.00,7313,typeanatomy.com,The Anatomy of Type by Stephen Coles - An online companion to the book,https://typeanatomy.com,
Editorial & Print,5,v2-overnight,6,1.00,7313,typeanatomy.com,The Anatomy of Type by Stephen Coles - An online companion to the book,https://typeanatomy.com,
Typography & Type,5,v1-PROMPT-EXPLORE,6,0.91,7159,dexigner.com,SHH Create New Store Concept for Evita Peroni,https://www.dexigner.com/news/9528,
Color & Palette,5,v1-PROMPT-EXPLORE,6,0.91,7159,dexigner.com,SHH Create New Store Concept for Evita Peroni,https://www.dexigner.com/news/9528,
Color & Palette,5,v1-PROMPT-EXPLORE,6,0.89,7083,pentagram.com,Work,https://www.pentagram.com/work?page=2,
Branding & Identity,5,v1-PROMPT-EXPLORE,6,0.89,7083,pentagram.com,Work,https://www.pentagram.com/work?page=2,
Process & Studio,5,v1-PROMPT-EXPLORE,6,0.89,7083,pentagram.com,Work,https://www.pentagram.com/work?page=2,
Architecture & Brutalism,5,v2-overnight,6,1.00,7031,thespaces.com,An ode to Buenos Aires Brutalism,https://thespaces.com/buenos-aires-brutalism/,
Photography,5,v2-overnight,6,1.00,7031,thespaces.com,An ode to Buenos Aires Brutalism,https://thespaces.com/buenos-aires-brutalism/,
AI & Design,5,v2-overnight,6,1.00,7031,thespaces.com,An ode to Buenos Aires Brutalism,https://thespaces.com/buenos-aires-brutalism/,
Minimalism,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Minimalism,
Movement & History,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Minimalism,
Music & Album,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Minimalism,
Minimalism,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Special:Search/Minimalism,
Movement & History,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Special:Search/Minimalism,
Music & Album,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Special:Search/Minimalism,
Color & Palette,5,v1-PROMPT-EXPLORE,6,0.88,6598,pentagram.com,Work,https://www.pentagram.com/work,
Branding & Identity,5,v1-PROMPT-EXPLORE,6,0.88,6598,pentagram.com,Work,https://www.pentagram.com/work,
Process & Studio,5,v1-PROMPT-EXPLORE,6,0.88,6598,pentagram.com,Work,https://www.pentagram.com/work,
Editorial & Print,5,v2-overnight,6,1.00,6494,www.designboom.com,public theater lobby graphics by pentagram,https://www.designboom.com/design/public-theater-lobby-graphics-by-pentagram/,
Branding & Identity,5,v2-overnight,6,1.00,6494,www.designboom.com,public theater lobby graphics by pentagram,https://www.designboom.com/design/public-theater-lobby-graphics-by-pentagram/,
Architecture & Brutalism,5,v2-overnight,6,1.00,6494,www.designboom.com,public theater lobby graphics by pentagram,https://www.designboom.com/design/public-theater-lobby-graphics-by-pentagram/,
Editorial & Print,5,v2-overnight,6,0.86,6414,www.designboom.com,architecture archives | designboom | architecture &amp; design magazine,https://www.designboom.com/architecture/,
Architecture & Brutalism,5,v2-overnight,6,0.86,6414,www.designboom.com,architecture archives | designboom | architecture &amp; design magazine,https://www.designboom.com/architecture/,
